geo_type,region,transportation_type,alternative_name,sub-region,country,date,mobility percentage
county,Yuma County,driving,NA,Arizona,United States,2021-01-03,115.82
county,Yuma County,driving,NA,Arizona,United States,2021-01-04,118.58
county,Yuma County,driving,NA,Arizona,United States,2021-01-05,116.34
county,Yuma County,driving,NA,Arizona,United States,2021-01-06,110.97
county,Yuma County,driving,NA,Arizona,United States,2021-01-07,112.19
county,Yuma County,driving,NA,Arizona,United States,2021-01-08,134.05
county,Yuma County,driving,NA,Arizona,United States,2021-01-09,121.8
county,Yuma County,driving,NA,Arizona,United States,2021-01-10,102.44
county,Yuma County,driving,NA,Arizona,United States,2021-01-11,113.76
county,Yuma County,driving,NA,Arizona,United States,2021-01-12,111.75
county,Yuma County,driving,NA,Arizona,United States,2021-01-13,114.21
county,Yuma County,driving,NA,Arizona,United States,2021-01-14,117.33
county,Yuma County,driving,NA,Arizona,United States,2021-01-15,146.78
county,Yuma County,driving,NA,Arizona,United States,2021-01-16,138.07
county,Yuma County,driving,NA,Arizona,United States,2021-01-17,108.38
county,Yuma County,driving,NA,Arizona,United States,2021-01-18,122.07
county,Yuma County,driving,NA,Arizona,United States,2021-01-19,113.21
county,Yuma County,driving,NA,Arizona,United States,2021-01-20,107.45
county,Yuma County,driving,NA,Arizona,United States,2021-01-21,121.34
county,Yuma County,driving,NA,Arizona,United States,2021-01-22,135.74
county,Yuma County,driving,NA,Arizona,United States,2021-01-23,125.81
county,Yuma County,driving,NA,Arizona,United States,2021-01-24,102.37
county,Yuma County,driving,NA,Arizona,United States,2021-01-25,115.4
county,Yuma County,driving,NA,Arizona,United States,2021-01-26,119.5
county,Yuma County,driving,NA,Arizona,United States,2021-01-27,119.36
county,Yuma County,driving,NA,Arizona,United States,2021-01-28,126.86
county,Yuma County,driving,NA,Arizona,United States,2021-01-29,146.35
county,Yuma County,driving,NA,Arizona,United States,2021-01-30,138.21
county,Yuma County,driving,NA,Arizona,United States,2021-01-31,108.16
county,Yuma County,driving,NA,Arizona,United States,2021-02-01,121.37
county,Yuma County,driving,NA,Arizona,United States,2021-02-02,115.96
county,Yuma County,driving,NA,Arizona,United States,2021-02-03,115.64
county,Yuma County,driving,NA,Arizona,United States,2021-02-04,120.36
county,Yuma County,driving,NA,Arizona,United States,2021-02-05,143.47
county,Yuma County,driving,NA,Arizona,United States,2021-02-06,126.13
county,Yuma County,driving,NA,Arizona,United States,2021-02-07,97.8
county,Yuma County,driving,NA,Arizona,United States,2021-02-08,119.48
county,Yuma County,driving,NA,Arizona,United States,2021-02-09,121.6
county,Yuma County,driving,NA,Arizona,United States,2021-02-10,123.39
county,Yuma County,driving,NA,Arizona,United States,2021-02-11,136.91
county,Yuma County,driving,NA,Arizona,United States,2021-02-12,169.38
county,Yuma County,driving,NA,Arizona,United States,2021-02-13,150.72
county,Yuma County,driving,NA,Arizona,United States,2021-02-14,132.72
county,Yuma County,driving,NA,Arizona,United States,2021-02-15,125.35
county,Yuma County,driving,NA,Arizona,United States,2021-02-16,127.83
county,Yuma County,driving,NA,Arizona,United States,2021-02-17,127.29
county,Yuma County,driving,NA,Arizona,United States,2021-02-18,131.26
county,Yuma County,driving,NA,Arizona,United States,2021-02-19,152.53
county,Yuma County,driving,NA,Arizona,United States,2021-02-20,142.07
county,Yuma County,driving,NA,Arizona,United States,2021-02-21,117.49
county,Yuma County,driving,NA,Arizona,United States,2021-02-22,124.46
county,Yuma County,driving,NA,Arizona,United States,2021-02-23,123.93
county,Yuma County,driving,NA,Arizona,United States,2021-02-24,124.49
county,Yuma County,driving,NA,Arizona,United States,2021-02-25,138.54
county,Yuma County,driving,NA,Arizona,United States,2021-02-26,160.07
county,Yuma County,driving,NA,Arizona,United States,2021-02-27,151.03
county,Yuma County,driving,NA,Arizona,United States,2021-02-28,121.8
county,Yuma County,driving,NA,Arizona,United States,2021-03-01,124.15
county,Yuma County,driving,NA,Arizona,United States,2021-03-02,123.45
county,Yuma County,driving,NA,Arizona,United States,2021-03-03,124.19
county,Yuma County,driving,NA,Arizona,United States,2021-03-04,134.35
county,Yuma County,driving,NA,Arizona,United States,2021-03-05,163.47
county,Yuma County,driving,NA,Arizona,United States,2021-03-06,152.05
county,Yuma County,driving,NA,Arizona,United States,2021-03-07,125.98
county,Yuma County,driving,NA,Arizona,United States,2021-03-08,128.25
county,Yuma County,driving,NA,Arizona,United States,2021-03-09,128.16
county,Yuma County,driving,NA,Arizona,United States,2021-03-10,131.15
county,Yuma County,driving,NA,Arizona,United States,2021-03-11,141.01
county,Yuma County,driving,NA,Arizona,United States,2021-03-12,NA
county,Yuma County,driving,NA,Arizona,United States,2021-03-13,163.37
county,Yuma County,driving,NA,Arizona,United States,2021-03-14,142.95
county,Yuma County,driving,NA,Arizona,United States,2021-03-15,140.54
county,Yuma County,driving,NA,Arizona,United States,2021-03-16,140.2
county,Yuma County,driving,NA,Arizona,United States,2021-03-17,143.57
county,Yuma County,driving,NA,Arizona,United States,2021-03-18,149.77
county,Yuma County,driving,NA,Arizona,United States,2021-03-19,183.82
county,Yuma County,driving,NA,Arizona,United States,2021-03-20,171.86
county,Yuma County,driving,NA,Arizona,United States,2021-03-21,150.82
county,Yuma County,driving,NA,Arizona,United States,2021-03-22,139.56
county,Yuma County,driving,NA,Arizona,United States,2021-03-23,135.14
county,Yuma County,driving,NA,Arizona,United States,2021-03-24,138.96
county,Yuma County,driving,NA,Arizona,United States,2021-03-25,146.03
county,Yuma County,driving,NA,Arizona,United States,2021-03-26,171.99
county,Yuma County,driving,NA,Arizona,United States,2021-03-27,152.66
county,Yuma County,driving,NA,Arizona,United States,2021-03-28,135.26
county,Yuma County,driving,NA,Arizona,United States,2021-03-29,139.38
county,Yuma County,driving,NA,Arizona,United States,2021-03-30,132.4
county,Yuma County,driving,NA,Arizona,United States,2021-03-31,139.98
county,Yuma County,driving,NA,Arizona,United States,2021-04-01,145.44
county,Yuma County,driving,NA,Arizona,United States,2021-04-02,163.78
county,Yuma County,driving,NA,Arizona,United States,2021-04-03,144.23
county,Yuma County,driving,NA,Arizona,United States,2021-04-04,123.32
county,Yuma County,driving,NA,Arizona,United States,2021-04-05,143.95
county,Yuma County,driving,NA,Arizona,United States,2021-04-06,139.94
county,Yuma County,driving,NA,Arizona,United States,2021-04-07,135.45
county,Yuma County,driving,NA,Arizona,United States,2021-04-08,152.75
county,Yuma County,driving,NA,Arizona,United States,2021-04-09,168.59
county,Yuma County,driving,NA,Arizona,United States,2021-04-10,151.92
county,Yuma County,driving,NA,Arizona,United States,2021-04-11,132.08
county,Yuma County,driving,NA,Arizona,United States,2021-04-12,126.84
county,Yuma County,driving,NA,Arizona,United States,2021-04-13,127.5
county,Yuma County,driving,NA,Arizona,United States,2021-04-14,124.69
county,Yuma County,driving,NA,Arizona,United States,2021-04-15,138.65
county,Yuma County,driving,NA,Arizona,United States,2021-04-16,167.92
county,Yuma County,driving,NA,Arizona,United States,2021-04-17,151.72
county,Yuma County,driving,NA,Arizona,United States,2021-04-18,129.57
county,Yuma County,driving,NA,Arizona,United States,2021-04-19,123.66
county,Yuma County,driving,NA,Arizona,United States,2021-04-20,125.13
county,Yuma County,driving,NA,Arizona,United States,2021-04-21,125.13
county,Yuma County,driving,NA,Arizona,United States,2021-04-22,129.55
county,Yuma County,driving,NA,Arizona,United States,2021-04-23,158.67
county,Yuma County,driving,NA,Arizona,United States,2021-04-24,140.3
county,Yuma County,driving,NA,Arizona,United States,2021-04-25,126.64
county,Yuma County,driving,NA,Arizona,United States,2021-04-26,127.43
county,Yuma County,driving,NA,Arizona,United States,2021-04-27,119.89
county,Yuma County,driving,NA,Arizona,United States,2021-04-28,122.22
county,Yuma County,driving,NA,Arizona,United States,2021-04-29,133.22
county,Yuma County,driving,NA,Arizona,United States,2021-04-30,153.75
county,Yuma County,driving,NA,Arizona,United States,2021-05-01,130.66
county,Yuma County,driving,NA,Arizona,United States,2021-05-02,114.16
county,Yuma County,driving,NA,Arizona,United States,2021-05-03,124.46
county,Yuma County,driving,NA,Arizona,United States,2021-05-04,116.26
county,Yuma County,driving,NA,Arizona,United States,2021-05-05,122.82
county,Yuma County,driving,NA,Arizona,United States,2021-05-06,124.53
county,Yuma County,driving,NA,Arizona,United States,2021-05-07,151.25
county,Yuma County,driving,NA,Arizona,United States,2021-05-08,135.09
county,Yuma County,driving,NA,Arizona,United States,2021-05-09,116.2
county,Yuma County,driving,NA,Arizona,United States,2021-05-10,121.46
county,Yuma County,driving,NA,Arizona,United States,2021-05-11,114.49
county,Yuma County,driving,NA,Arizona,United States,2021-05-12,115.95
county,Yuma County,driving,NA,Arizona,United States,2021-05-13,127.38
county,Yuma County,driving,NA,Arizona,United States,2021-05-14,148.57
county,Yuma County,driving,NA,Arizona,United States,2021-05-15,132.72
county,Yuma County,driving,NA,Arizona,United States,2021-05-16,115.37
county,Yuma County,driving,NA,Arizona,United States,2021-05-17,117.99
county,Yuma County,driving,NA,Arizona,United States,2021-05-18,119.23
county,Yuma County,driving,NA,Arizona,United States,2021-05-19,122.02
county,Yuma County,driving,NA,Arizona,United States,2021-05-20,129.66
county,Yuma County,driving,NA,Arizona,United States,2021-05-21,158.32
county,Yuma County,driving,NA,Arizona,United States,2021-05-22,137.87
county,Yuma County,driving,NA,Arizona,United States,2021-05-23,116.45
county,Yuma County,driving,NA,Arizona,United States,2021-05-24,131.36
county,Yuma County,driving,NA,Arizona,United States,2021-05-25,130.33
county,Yuma County,driving,NA,Arizona,United States,2021-05-26,131.33
county,Yuma County,driving,NA,Arizona,United States,2021-05-27,146.77
county,Yuma County,driving,NA,Arizona,United States,2021-05-28,193.12
county,Yuma County,driving,NA,Arizona,United States,2021-05-29,147.88
county,Yuma County,driving,NA,Arizona,United States,2021-05-30,124.04
county,Yuma County,driving,NA,Arizona,United States,2021-05-31,148.72
county,Yuma County,driving,NA,Arizona,United States,2021-06-01,134.29
county,Yuma County,driving,NA,Arizona,United States,2021-06-02,126.04
county,Yuma County,driving,NA,Arizona,United States,2021-06-03,129.39
county,Yuma County,driving,NA,Arizona,United States,2021-06-04,154.77
county,Yuma County,driving,NA,Arizona,United States,2021-06-05,133.13
county,Yuma County,driving,NA,Arizona,United States,2021-06-06,119.6
county,Yuma County,driving,NA,Arizona,United States,2021-06-07,125.61
county,Yuma County,driving,NA,Arizona,United States,2021-06-08,125.22
county,Yuma County,driving,NA,Arizona,United States,2021-06-09,125.18
county,Yuma County,driving,NA,Arizona,United States,2021-06-10,131.96
county,Yuma County,driving,NA,Arizona,United States,2021-06-11,156.31
county,Yuma County,driving,NA,Arizona,United States,2021-06-12,134.24
county,Yuma County,driving,NA,Arizona,United States,2021-06-13,120.66
county,Yuma County,driving,NA,Arizona,United States,2021-06-14,129.78
county,Yuma County,driving,NA,Arizona,United States,2021-06-15,128.43
county,Yuma County,driving,NA,Arizona,United States,2021-06-16,128.97
county,Yuma County,driving,NA,Arizona,United States,2021-06-17,141.14
county,Yuma County,driving,NA,Arizona,United States,2021-06-18,161.09
county,Yuma County,driving,NA,Arizona,United States,2021-06-19,134.04
county,Yuma County,driving,NA,Arizona,United States,2021-06-20,118.41
county,Yuma County,driving,NA,Arizona,United States,2021-06-21,131.24
county,Yuma County,driving,NA,Arizona,United States,2021-06-22,125.65
county,Yuma County,driving,NA,Arizona,United States,2021-06-23,128.47
county,Yuma County,driving,NA,Arizona,United States,2021-06-24,135.26
county,Yuma County,driving,NA,Arizona,United States,2021-06-25,159.86
county,Yuma County,driving,NA,Arizona,United States,2021-06-26,137.41
county,Yuma County,driving,NA,Arizona,United States,2021-06-27,128.49
county,Yuma County,driving,NA,Arizona,United States,2021-06-28,133.54
county,Yuma County,driving,NA,Arizona,United States,2021-06-29,123.4
county,Yuma County,driving,NA,Arizona,United States,2021-06-30,133.18
county,Yuma County,driving,NA,Arizona,United States,2021-07-01,152.54
county,Yuma County,driving,NA,Arizona,United States,2021-07-02,180.62
county,Yuma County,driving,NA,Arizona,United States,2021-07-03,139.69
county,Yuma County,driving,NA,Arizona,United States,2021-07-04,106.75
county,Yuma County,driving,NA,Arizona,United States,2021-07-05,164.52
county,Yuma County,driving,NA,Arizona,United States,2021-07-06,132.3
county,Yuma County,driving,NA,Arizona,United States,2021-07-07,128.23
county,Yuma County,driving,NA,Arizona,United States,2021-07-08,138.74
county,Yuma County,driving,NA,Arizona,United States,2021-07-09,155.91
county,Yuma County,driving,NA,Arizona,United States,2021-07-10,140.13
county,Yuma County,driving,NA,Arizona,United States,2021-07-11,123.31
county,Yuma County,driving,NA,Arizona,United States,2021-07-12,133.51
county,Yuma County,driving,NA,Arizona,United States,2021-07-13,123.23
county,Yuma County,driving,NA,Arizona,United States,2021-07-14,126.44
county,Yuma County,driving,NA,Arizona,United States,2021-07-15,141.27
county,Yuma County,driving,NA,Arizona,United States,2021-07-16,164.94
county,Yuma County,driving,NA,Arizona,United States,2021-07-17,139.95
county,Yuma County,driving,NA,Arizona,United States,2021-07-18,124.58
county,Yuma County,driving,NA,Arizona,United States,2021-07-19,133.49
county,Yuma County,driving,NA,Arizona,United States,2021-07-20,121.49
county,Yuma County,driving,NA,Arizona,United States,2021-07-21,128.24
county,Yuma County,driving,NA,Arizona,United States,2021-07-22,135.7
county,Yuma County,driving,NA,Arizona,United States,2021-07-23,157.59
county,Yuma County,driving,NA,Arizona,United States,2021-07-24,139.03
county,Yuma County,driving,NA,Arizona,United States,2021-07-25,124.56
county,Yuma County,driving,NA,Arizona,United States,2021-07-26,128.68
county,Yuma County,driving,NA,Arizona,United States,2021-07-27,122.29
county,Yuma County,driving,NA,Arizona,United States,2021-07-28,123.48
county,Yuma County,driving,NA,Arizona,United States,2021-07-29,131.83
county,Yuma County,driving,NA,Arizona,United States,2021-07-30,155.54
county,Yuma County,driving,NA,Arizona,United States,2021-07-31,135.49
county,Yuma County,driving,NA,Arizona,United States,2021-08-01,121.73
county,Yuma County,driving,NA,Arizona,United States,2021-08-02,127.91
county,Yuma County,driving,NA,Arizona,United States,2021-08-03,117.82
county,Yuma County,driving,NA,Arizona,United States,2021-08-04,121.38
county,Yuma County,driving,NA,Arizona,United States,2021-08-05,124.92
county,Yuma County,driving,NA,Arizona,United States,2021-08-06,147.89
county,Yuma County,driving,NA,Arizona,United States,2021-08-07,124.2
county,Yuma County,driving,NA,Arizona,United States,2021-08-08,112.9
county,Yuma County,driving,NA,Arizona,United States,2021-08-09,119.21
county,Yuma County,driving,NA,Arizona,United States,2021-08-10,111.63
county,Yuma County,driving,NA,Arizona,United States,2021-08-11,112.15
county,Yuma County,driving,NA,Arizona,United States,2021-08-12,128.04
county,Yuma County,driving,NA,Arizona,United States,2021-08-13,147.7
county,Yuma County,driving,NA,Arizona,United States,2021-08-14,128.39
county,Yuma County,driving,NA,Arizona,United States,2021-08-15,113.24
county,Yuma County,driving,NA,Arizona,United States,2021-08-16,126.85
county,Yuma County,driving,NA,Arizona,United States,2021-08-17,118.79
county,Yuma County,driving,NA,Arizona,United States,2021-08-18,118.38
county,Yuma County,driving,NA,Arizona,United States,2021-08-19,128.06
county,Yuma County,driving,NA,Arizona,United States,2021-08-20,146.82
county,Yuma County,driving,NA,Arizona,United States,2021-08-21,124.62
county,Yuma County,driving,NA,Arizona,United States,2021-08-22,106.82
county,Yuma County,driving,NA,Arizona,United States,2021-08-23,118.54
county,Yuma County,driving,NA,Arizona,United States,2021-08-24,113.68
county,Yuma County,driving,NA,Arizona,United States,2021-08-25,115.33
county,Yuma County,driving,NA,Arizona,United States,2021-08-26,121.78
county,Yuma County,driving,NA,Arizona,United States,2021-08-27,144.93
county,Yuma County,driving,NA,Arizona,United States,2021-08-28,119.36
county,Yuma County,driving,NA,Arizona,United States,2021-08-29,106.49
county,Yuma County,driving,NA,Arizona,United States,2021-08-30,117.95
county,Yuma County,driving,NA,Arizona,United States,2021-08-31,128.26
county,Yuma County,driving,NA,Arizona,United States,2021-09-01,129.8
county,Yuma County,driving,NA,Arizona,United States,2021-09-02,142.37
county,Yuma County,driving,NA,Arizona,United States,2021-09-03,186.87
county,Yuma County,driving,NA,Arizona,United States,2021-09-04,142.3
county,Yuma County,driving,NA,Arizona,United States,2021-09-05,112.46
county,Yuma County,driving,NA,Arizona,United States,2021-09-06,140.96
county,Yuma County,driving,NA,Arizona,United States,2021-09-07,127.51
county,Yuma County,driving,NA,Arizona,United States,2021-09-08,117.5
county,Yuma County,driving,NA,Arizona,United States,2021-09-09,125.57
county,Yuma County,driving,NA,Arizona,United States,2021-09-10,146.82
county,Yuma County,driving,NA,Arizona,United States,2021-09-11,120.79
county,Yuma County,driving,NA,Arizona,United States,2021-09-12,104.57
county,Yuma County,driving,NA,Arizona,United States,2021-09-13,120.92
county,Yuma County,driving,NA,Arizona,United States,2021-09-14,118.04
county,Yuma County,driving,NA,Arizona,United States,2021-09-15,118.99
county,Yuma County,driving,NA,Arizona,United States,2021-09-16,123.45
county,Yuma County,driving,NA,Arizona,United States,2021-09-17,153.03
county,Yuma County,driving,NA,Arizona,United States,2021-09-18,134.11
county,Yuma County,driving,NA,Arizona,United States,2021-09-19,113.08
county,Yuma County,driving,NA,Arizona,United States,2021-09-20,123.29
county,Yuma County,driving,NA,Arizona,United States,2021-09-21,119.42
county,Yuma County,driving,NA,Arizona,United States,2021-09-22,119.52
county,Yuma County,driving,NA,Arizona,United States,2021-09-23,130.68
county,Yuma County,driving,NA,Arizona,United States,2021-09-24,155.08
county,Yuma County,driving,NA,Arizona,United States,2021-09-25,141.7
county,Yuma County,driving,NA,Arizona,United States,2021-09-26,117.88
county,Yuma County,driving,NA,Arizona,United States,2021-09-27,123.66
county,Yuma County,driving,NA,Arizona,United States,2021-09-28,119.67
county,Yuma County,driving,NA,Arizona,United States,2021-09-29,125.74
county,Yuma County,driving,NA,Arizona,United States,2021-09-30,133.63
county,Yuma County,driving,NA,Arizona,United States,2021-10-01,162.72
county,Yuma County,driving,NA,Arizona,United States,2021-10-02,140.8
county,Yuma County,driving,NA,Arizona,United States,2021-10-03,124.91
county,Yuma County,driving,NA,Arizona,United States,2021-10-04,126.86
county,Yuma County,driving,NA,Arizona,United States,2021-10-05,126.12
county,Yuma County,driving,NA,Arizona,United States,2021-10-06,132.23
county,Yuma County,driving,NA,Arizona,United States,2021-10-07,146.43
county,Yuma County,driving,NA,Arizona,United States,2021-10-08,189.65
county,Yuma County,driving,NA,Arizona,United States,2021-10-09,153.77
county,Yuma County,driving,NA,Arizona,United States,2021-10-10,130.99
county,Yuma County,driving,NA,Arizona,United States,2021-10-11,137.12
county,Yuma County,driving,NA,Arizona,United States,2021-10-12,130.38
county,Yuma County,driving,NA,Arizona,United States,2021-10-13,137.51
county,Yuma County,driving,NA,Arizona,United States,2021-10-14,144.44
county,Yuma County,driving,NA,Arizona,United States,2021-10-15,168.32
county,Yuma County,driving,NA,Arizona,United States,2021-10-16,150.24
county,Yuma County,driving,NA,Arizona,United States,2021-10-17,127.52
county,Yuma County,driving,NA,Arizona,United States,2021-10-18,138.83
county,Yuma County,driving,NA,Arizona,United States,2021-10-19,129.12
county,Yuma County,driving,NA,Arizona,United States,2021-10-20,136.05
county,Yuma County,driving,NA,Arizona,United States,2021-10-21,144.43
county,Yuma County,driving,NA,Arizona,United States,2021-10-22,172.82
county,Yuma County,driving,NA,Arizona,United States,2021-10-23,152.79
county,Yuma County,driving,NA,Arizona,United States,2021-10-24,125.92
county,Yuma County,driving,NA,Arizona,United States,2021-10-25,136.96
county,Yuma County,driving,NA,Arizona,United States,2021-10-26,133.3
county,Yuma County,driving,NA,Arizona,United States,2021-10-27,134.73
county,Yuma County,driving,NA,Arizona,United States,2021-10-28,144.04
county,Yuma County,driving,NA,Arizona,United States,2021-10-29,172.64
county,Yuma County,driving,NA,Arizona,United States,2021-10-30,154.58
county,Yuma County,driving,NA,Arizona,United States,2021-10-31,128.87
county,Yuma County,driving,NA,Arizona,United States,2021-11-01,135.09
county,Yuma County,driving,NA,Arizona,United States,2021-11-02,133.41
county,Yuma County,driving,NA,Arizona,United States,2021-11-03,136.83
county,Yuma County,driving,NA,Arizona,United States,2021-11-04,144.69
county,Yuma County,driving,NA,Arizona,United States,2021-11-05,172.09
county,Yuma County,driving,NA,Arizona,United States,2021-11-06,154.99
county,Yuma County,driving,NA,Arizona,United States,2021-11-07,124.26
county,Yuma County,driving,NA,Arizona,United States,2021-11-08,137.74
county,Yuma County,driving,NA,Arizona,United States,2021-11-09,137.8
county,Yuma County,driving,NA,Arizona,United States,2021-11-10,152.97
county,Yuma County,driving,NA,Arizona,United States,2021-11-11,164.66
county,Yuma County,driving,NA,Arizona,United States,2021-11-12,180.49
county,Yuma County,driving,NA,Arizona,United States,2021-11-13,163.42
county,Yuma County,driving,NA,Arizona,United States,2021-11-14,142.78
county,Yuma County,driving,NA,Arizona,United States,2021-11-15,151.05
county,Yuma County,driving,NA,Arizona,United States,2021-11-16,148.57
county,Yuma County,driving,NA,Arizona,United States,2021-11-17,155.15
county,Yuma County,driving,NA,Arizona,United States,2021-11-18,155.22
county,Yuma County,driving,NA,Arizona,United States,2021-11-19,190.6
county,Yuma County,driving,NA,Arizona,United States,2021-11-20,178.36
county,Yuma County,driving,NA,Arizona,United States,2021-11-21,140.58
county,Yuma County,driving,NA,Arizona,United States,2021-11-22,159.95
county,Yuma County,driving,NA,Arizona,United States,2021-11-23,171.67
county,Yuma County,driving,NA,Arizona,United States,2021-11-24,217.98
county,Yuma County,driving,NA,Arizona,United States,2021-11-25,122.5
county,Yuma County,driving,NA,Arizona,United States,2021-11-26,179.38
county,Yuma County,driving,NA,Arizona,United States,2021-11-27,187.79
county,Yuma County,driving,NA,Arizona,United States,2021-11-28,179.51
county,Yuma County,driving,NA,Arizona,United States,2021-11-29,149.77
county,Yuma County,driving,NA,Arizona,United States,2021-11-30,146.23
county,Yuma County,driving,NA,Arizona,United States,2021-12-01,149.87
county,Yuma County,driving,NA,Arizona,United States,2021-12-02,149.14
county,Yuma County,driving,NA,Arizona,United States,2021-12-03,179.34
county,Yuma County,driving,NA,Arizona,United States,2021-12-04,158.87
county,Yuma County,driving,NA,Arizona,United States,2021-12-05,125.1
county,Yuma County,driving,NA,Arizona,United States,2021-12-06,151.27
county,Yuma County,driving,NA,Arizona,United States,2021-12-07,156.07
county,Yuma County,driving,NA,Arizona,United States,2021-12-08,157.59
county,Yuma County,driving,NA,Arizona,United States,2021-12-09,160.94
county,Yuma County,driving,NA,Arizona,United States,2021-12-10,188.79
county,Yuma County,driving,NA,Arizona,United States,2021-12-11,178.68
county,Yuma County,driving,NA,Arizona,United States,2021-12-12,129.67
county,Yuma County,driving,NA,Arizona,United States,2021-12-13,153.52
county,Yuma County,driving,NA,Arizona,United States,2021-12-14,155.95
county,Yuma County,driving,NA,Arizona,United States,2021-12-15,163.2
county,Yuma County,driving,NA,Arizona,United States,2021-12-16,169.46
county,Yuma County,driving,NA,Arizona,United States,2021-12-17,202.46
county,Yuma County,driving,NA,Arizona,United States,2021-12-18,188.7
county,Yuma County,driving,NA,Arizona,United States,2021-12-19,147.47
county,Yuma County,driving,NA,Arizona,United States,2021-12-20,171.41
county,Yuma County,driving,NA,Arizona,United States,2021-12-21,170.22
county,Yuma County,driving,NA,Arizona,United States,2021-12-22,177.9
county,Yuma County,driving,NA,Arizona,United States,2021-12-23,204.29
county,Yuma County,driving,NA,Arizona,United States,2021-12-24,145.16
county,Yuma County,driving,NA,Arizona,United States,2021-12-25,91.33
county,Yuma County,driving,NA,Arizona,United States,2021-12-26,159.84
county,Yuma County,driving,NA,Arizona,United States,2021-12-27,179.7
county,Yuma County,driving,NA,Arizona,United States,2021-12-28,175.28
county,Yuma County,driving,NA,Arizona,United States,2021-12-29,182.09
county,Yuma County,driving,NA,Arizona,United States,2021-12-30,197.39
county,Yuma County,driving,NA,Arizona,United States,2021-12-31,163.88
county,Yuma County,driving,NA,Arizona,United States,2022-01-01,125.87
county,Yuma County,driving,NA,Arizona,United States,2022-01-02,153.67
county,Yuma County,driving,NA,Arizona,United States,2022-01-03,166.8
county,Yuma County,driving,NA,Arizona,United States,2022-01-04,164.12
county,Yuma County,driving,NA,Arizona,United States,2022-01-05,152.69
county,Yuma County,driving,NA,Arizona,United States,2022-01-06,166.32
county,Yuma County,driving,NA,Arizona,United States,2022-01-07,181.14
county,Yuma County,driving,NA,Arizona,United States,2022-01-08,163
county,Yuma County,driving,NA,Arizona,United States,2022-01-09,136.47
county,Yuma County,driving,NA,Arizona,United States,2022-01-10,157.47
county,Yuma County,driving,NA,Arizona,United States,2022-01-11,154.58
county,Yuma County,driving,NA,Arizona,United States,2022-01-12,152.32
county,Yuma County,driving,NA,Arizona,United States,2022-01-13,160.98
county,Yuma County,driving,NA,Arizona,United States,2022-01-14,193.49
county,Yuma County,driving,NA,Arizona,United States,2022-01-15,165.96
county,Yuma County,driving,NA,Arizona,United States,2022-01-16,130.45
county,Yuma County,driving,NA,Arizona,United States,2022-01-17,156.42
county,Yuma County,driving,NA,Arizona,United States,2022-01-18,157.4
county,Yuma County,driving,NA,Arizona,United States,2022-01-19,155.26
county,Yuma County,driving,NA,Arizona,United States,2022-01-20,156.99
county,Yuma County,driving,NA,Arizona,United States,2022-01-21,183.77
county,Yuma County,driving,NA,Arizona,United States,2022-01-22,157.71
county,Yuma County,driving,NA,Arizona,United States,2022-01-23,129.73
county,Yuma County,driving,NA,Arizona,United States,2022-01-24,154.03
county,Yuma County,driving,NA,Arizona,United States,2022-01-25,155.07
county,Yuma County,driving,NA,Arizona,United States,2022-01-26,148.99
county,Yuma County,driving,NA,Arizona,United States,2022-01-27,159.39
county,Yuma County,driving,NA,Arizona,United States,2022-01-28,187.7
county,Yuma County,driving,NA,Arizona,United States,2022-01-29,169.29
county,Yuma County,driving,NA,Arizona,United States,2022-01-30,138.77
county,Yuma County,driving,NA,Arizona,United States,2022-01-31,151.89
county,Yuma County,driving,NA,Arizona,United States,2022-02-01,162.73
county,Yuma County,driving,NA,Arizona,United States,2022-02-02,156.96
county,Yuma County,driving,NA,Arizona,United States,2022-02-03,169.2
county,Yuma County,driving,NA,Arizona,United States,2022-02-04,195.7
county,Yuma County,driving,NA,Arizona,United States,2022-02-05,187.11
county,Yuma County,driving,NA,Arizona,United States,2022-02-06,145.38
county,Yuma County,driving,NA,Arizona,United States,2022-02-07,165.8
county,Yuma County,driving,NA,Arizona,United States,2022-02-08,162.58
county,Yuma County,driving,NA,Arizona,United States,2022-02-09,163.38
county,Yuma County,driving,NA,Arizona,United States,2022-02-10,172.28
county,Yuma County,driving,NA,Arizona,United States,2022-02-11,210.74
county,Yuma County,driving,NA,Arizona,United States,2022-02-12,189.79
county,Yuma County,driving,NA,Arizona,United States,2022-02-13,145.15
county,Yuma County,driving,NA,Arizona,United States,2022-02-14,182.6
county,Yuma County,driving,NA,Arizona,United States,2022-02-15,166.03
county,Yuma County,driving,NA,Arizona,United States,2022-02-16,162.52
county,Yuma County,driving,NA,Arizona,United States,2022-02-17,191.81
county,Yuma County,driving,NA,Arizona,United States,2022-02-18,229.46
county,Yuma County,driving,NA,Arizona,United States,2022-02-19,193.2
county,Yuma County,driving,NA,Arizona,United States,2022-02-20,160.84
county,Yuma County,driving,NA,Arizona,United States,2022-02-21,191.91
county,Yuma County,driving,NA,Arizona,United States,2022-02-22,177.77
county,Yuma County,driving,NA,Arizona,United States,2022-02-23,176.46
county,Yuma County,driving,NA,Arizona,United States,2022-02-24,188.97
county,Yuma County,driving,NA,Arizona,United States,2022-02-25,213.61
county,Yuma County,driving,NA,Arizona,United States,2022-02-26,194.08
county,Yuma County,driving,NA,Arizona,United States,2022-02-27,160.89
county,Yuma County,driving,NA,Arizona,United States,2022-02-28,175.35
county,Yuma County,driving,NA,Arizona,United States,2022-03-01,173.02
